Age,Work class,Education,Level of education,Marital status,Occupation,Relationship,Race,Sex,Capital gain,Capital loss,Work hours per week,Native country,Annual income
41,Private,Vocational association,11,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Local-gov,Masters,14,Married civilian spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
45,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,>50K
43,Unincorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,35,United-States,<=50K
61,Private,High school graduation,9,Married civilian spouse,Machine-op-inspct,Husband,White,Male,3471,0,40,United-States,<=50K
54,Private,High school graduation,9,Married civilian spouse,Other-service,Husband,White,Male,0,0,32,Mexico,<=50K
34,Private,Academic association,12,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,0,0,80,United-States,>50K
38,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,Professional school,15,Married civilian spouse,Prof-specialty,Husband,White,Male,0,1977,80,United-States,>50K
36,Private,12th,8,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,Academic association,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,60,United-States,<=50K
22,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
38,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
37,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
48,State-gov,Doctorate,16,Married civilian spouse,Prof-specialty,Wife,White,Female,0,1902,46,United-States,>50K
17,Private,11th,7,Never-married,Administrative / clerical,Own-child,White,Male,0,0,15,United-States,<=50K
19,Unincorporated self employment,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
27,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,1590,40,United-States,<=50K
22,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,50,Taiwan,<=50K
49,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,State-gov,Vocational association,11,Married civilian spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
43,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Local-gov,High school graduation,9,Divorced,Executive / managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
58,Unincorporated self employment,High school graduation,9,Married civilian spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
41,Local-gov,Some-college,10,Married civilian spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
31,Private,Some-college,10,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,Vocational association,11,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,High school graduation,9,Married civilian spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Never-married,Executive / managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
42,Private,Some-college,10,Married civilian spouse,Executive / managerial,Husband,White,Male,7298,0,52,United-States,>50K
38,Private,High school graduation,9,Divorced,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
41,Federal-gov,Academic association,12,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
44,Unincorporated self employment,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
31,Private,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,60,China,<=50K
34,Private,High school graduation,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Male,0,0,40,United-States,<=50K
22,Unincorporated self employment,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,20,India,<=50K
62,Private,10th,6,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19,?,High school graduation,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
29,Incorporated self employment,High school graduation,9,Married civilian spouse,Sales,Wife,White,Female,0,1977,25,United-States,>50K
43,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
68,?,7th-8th,4,Married civilian spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
45,Incorporated self employment,Bachelors,13,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,>50K
39,Incorporated self employment,9th,5,Married civilian spouse,Executive / managerial,Husband,White,Male,0,1651,40,Mexico,<=50K
41,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,Black,Male,0,0,50,United-States,<=50K
34,Unincorporated self employment,Academic association,12,Married civilian spouse,Prof-specialty,Wife,White,Female,0,0,25,United-States,>50K
34,Local-gov,High school graduation,9,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,33,United-States,<=50K
31,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,47,United-States,<=50K
29,Private,High school graduation,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
41,Private,Bachelors,13,Married civilian spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K
41,Private,Vocational association,11,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
35,Incorporated self employment,Masters,14,Married civilian spouse,Sales,Husband,White,Male,0,0,45,Mexico,>50K
33,Private,Bachelors,13,Married civilian spouse,Sales,Wife,White,Female,0,0,45,United-States,>50K
37,State-gov,Bachelors,13,Never-married,Administrative / clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
69,Private,High school graduation,9,Married civilian spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
34,Private,High school graduation,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
60,Incorporated self employment,Vocational association,11,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,2415,70,?,>50K
36,Private,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
58,Local-gov,Bachelors,13,Married civilian spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
53,Private,Bachelors,13,Married civilian spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
29,Private,Some-college,10,Married civilian spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Federal-gov,High school graduation,9,Divorced,Tech-support,Not-in-family,White,Female,4865,0,40,United-States,<=50K
34,State-gov,Some-college,10,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,38,United-States,<=50K
36,Private,Bachelors,13,Married civilian spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
20,Private,Vocational association,11,Never-married,Administrative / clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
63,Federal-gov,High school graduation,9,Widowed,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,Unincorporated self employment,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,45,United-States,<=50K
28,Private,Bachelors,13,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
30,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
34,?,High school graduation,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,High school graduation,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
37,Private,Vocational association,11,Never-married,Administrative / clerical,Own-child,White,Female,0,0,38,United-States,<=50K
42,?,Some-college,10,Divorced,?,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Private,Some-college,10,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,50,Jamaica,>50K
46,Unincorporated self employment,Masters,14,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,45,United-States,>50K
35,Federal-gov,High school graduation,9,Married civilian spouse,Administrative / clerical,Husband,Black,Male,0,0,60,United-States,>50K
27,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
41,Private,1st-4th,2,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,<=50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
59,Federal-gov,High school graduation,9,Widowed,Sales,Unmarried,White,Female,0,0,40,Germany,<=50K
40,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
56,Unincorporated self employment,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,Masters,14,Married civilian spouse,Prof-specialty,Husband,White,Male,15024,0,44,United-States,>50K
30,Incorporated self employment,Some-college,10,Never-married,Executive / managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
46,Private,High school graduation,9,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
61,Incorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,35,United-States,>50K
50,Incorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,7298,0,40,United-States,>50K
25,Private,High school graduation,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
40,Private,Some-college,10,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
24,?,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,?,<=50K
51,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,54,United-States,<=50K
43,State-gov,High school graduation,9,Married civilian spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,Some-college,10,Married civilian spouse,Farming-fishing,Husband,White,Male,0,0,54,Mexico,<=50K
46,Private,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,45,United-States,>50K
28,State-gov,Masters,14,Married civilian spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
26,Private,Bachelors,13,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,40,?,<=50K
20,Private,High school graduation,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K
44,Private,Vocational association,11,Married civilian spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,<=50K
51,Private,High school graduation,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
33,Private,Bachelors,13,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
54,Private,Academic association,12,Married civilian spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
50,Private,Bachelors,13,Married civilian spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,>50K
33,Private,High school graduation,9,Divorced,Administrative / clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
65,Private,Bachelors,13,Married civilian spouse,Administrative / clerical,Husband,White,Male,10605,0,20,United-States,>50K
22,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,8,United-States,<=50K
88,Unincorporated self employment,Professional school,15,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,High school graduation,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,High school graduation,9,Divorced,Administrative / clerical,Not-in-family,White,Female,0,0,43,United-States,<=50K
50,Private,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,Masters,14,Married civilian spouse,Farming-fishing,Not-in-family,White,Male,0,0,99,United-States,>50K
20,Private,Vocational association,11,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
47,Private,High school graduation,9,Married civilian spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
58,?,Some-college,10,Married civilian spouse,?,Husband,White,Male,0,0,40,United-States,>50K
22,Private,Vocational association,11,Never-married,Administrative / clerical,Own-child,White,Female,0,0,30,United-States,<=50K
50,State-gov,High school graduation,9,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
47,Private,High school graduation,9,Never-married,Administrative / clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Local-gov,11th,7,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
50,?,High school graduation,9,Married civilian spouse,?,Husband,White,Male,0,0,40,United-States,>50K
40,Private,Bachelors,13,Divorced,Executive / managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
36,Private,Bachelors,13,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,High school graduation,9,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,?,Masters,14,Married civilian spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
59,Federal-gov,Some-college,10,Never-married,Executive / managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
65,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
